Ticker,Opening Price,Closing Price,Date
VTR,53.08,47.63,2011-08-05
VTR,25.36,21.95,2009-03-20
VTR,24.04,21.57,2009-02-27
VTR,29.29,23.84,2009-02-13
VTR,30.57,27.22,2009-01-09
VTR,23.91,20.02,2008-11-21
VTR,30.58,23.96,2008-11-14
VTR,35.82,30.38,2008-11-07
VTR,37.15,32.0,2008-10-24
VTR,43.78,36.29,2008-10-10
VTR,37.82,31.51,2007-07-27
VTR,27.75,24.23,2004-04-08
VTR,13.11,10.95,2002-10-11
VTR,5.688,4.938,2000-09-15
VTR,3.688,3.203,2000-06-30
VTR,3.75,3.25,2000-02-11
VTR,3.938,3.438,2000-01-28
INSI,13.87,9.93,2008-10-10
CWH,29.62,26.56,2017-05-26
CWH,32.12,28.63,2017-04-07
NVO,41.17,35.66,2016-10-28
NVO,57.09,49.87,2016-08-05
NVO,55.25,48.9,2016-02-05
NVO,187.27,39.05,2014-01-10
NVO,123.18,107.34,2011-08-05
NVO,51.23,45.57,2008-10-24
NVO,51.72,44.02,2008-10-10
NVO,59.5,50.85,2005-04-29
NVO,39.79,30.65,2002-04-12
NVO,41.85,37.5,2001-11-09
NVO,97.61,36.61,2001-04-12
NVO,102.6,90.75,2000-11-17
PRO,24.97,22.02,2016-12-02
PRO,12.06,10.48,2016-02-05
PRO,15.46,13.53,2016-01-22
PRO,19.63,15.39,2016-01-15
PRO,22.54,19.67,2016-01-08
PRO,20.97,18.26,2015-05-08
PRO,23.55,20.94,2015-05-01
PRO,27.15,24.29,2015-01-30
PRO,26.52,22.93,2014-05-09
PRO,39.43,34.45,2014-02-28
PRO,19.34,16.59,2012-05-11
PRO,15.09,13.2,2011-11-25
PRO,14.64,12.84,2011-09-23
PRO,13.53,11.15,2011-08-19
PRO,16.47,14.5,2011-08-05
PRO,10.82,9.65,2010-11-19
PRO,8.0,7.16,2010-06-25
PRO,7.78,6.56,2010-05-21
PRO,9.13,7.1,2010-05-07
PRO,7.96,7.16,2009-08-14
PRO,5.07,4.29,2009-03-27
PRO,4.53,3.79,2009-03-06
PRO,6.04,5.3,2009-02-13
PRO,5.42,4.52,2009-01-23
PRO,6.17,5.5,2009-01-16
PRO,7.0,6.0,2008-12-26
PRO,5.03,4.14,2008-11-21
PRO,6.48,5.05,2008-11-14
PRO,6.29,4.93,2008-10-24
PRO,8.54,6.49,2008-10-10
PRO,10.08,7.19,2008-08-08
PRO,11.93,10.06,2008-08-01
PRO,11.97,10.1,2008-07-03
PRO,11.75,9.66,2008-04-11
PRO,16.81,15.06,2008-02-15
PRO,16.87,14.93,2008-01-18
PRO,19.39,15.78,2008-01-04
PRO,18.68,16.78,2007-11-16
FRAC,15.43,13.77,2017-04-21
BETR,6.35,5.06,2017-11-10
BETR,7.7,6.55,2017-08-18
BETR,9.79,7.63,2017-08-11
BETR,9.77,8.38,2017-03-10
BETR,14.05,9.84,2016-11-18
BETR,15.46,13.16,2016-05-06
BETR,11.39,10.18,2016-01-08
BETR,12.63,10.55,2015-09-25
BETR,16.24,14.27,2015-08-14
APTS,6.85,6.1,2011-09-23
APTS,8.17,7.0,2011-08-05
LADR,12.66,10.19,2016-01-15
LADR,14.25,12.17,2015-12-11
MCO,55.13,43.37,2013-02-08
MCO,32.02,27.04,2011-08-19
MCO,41.22,36.35,2011-06-17
MCO,23.28,18.85,2009-09-25
MCO,27.23,24.42,2009-09-04
MCO,29.4,25.93,2009-07-24
MCO,20.09,17.95,2009-02-27
MCO,22.84,19.16,2009-02-20
MCO,23.41,20.56,2008-12-26
MCO,23.22,19.33,2008-11-14
MCO,25.03,19.29,2008-10-24
MCO,29.0,23.26,2008-10-10
MCO,38.0,33.2,2008-09-26
MCO,44.78,34.16,2008-05-23
MCO,55.99,49.98,2007-08-17
MCO,70.97,62.01,2006-04-28
MCO,82.25,43.21,2005-05-20
MCO,48.65,42.74,2002-10-04
MCO,47.4,42.02,2002-07-19
ECL,34.5,30.97,2001-09-21
HIG,44.71,39.85,2016-07-29
HIG,19.43,17.07,2012-05-18
HIG,19.83,17.83,2011-11-04
HIG,18.37,16.07,2011-09-23
HIG,20.2,17.72,2011-08-19
HIG,23.78,20.57,2011-08-05
HIG,24.27,21.71,2010-07-02
HIG,28.87,25.3,2010-05-07
HIG,14.77,12.95,2009-06-12
HIG,17.04,14.6,2009-05-15
HIG,5.86,3.62,2009-03-06
HIG,8.15,6.1,2009-02-27
HIG,11.68,6.79,2009-02-20
HIG,14.56,12.46,2009-02-13
HIG,14.34,12.68,2009-02-06
HIG,18.09,13.8,2009-01-16
HIG,16.89,14.48,2008-12-12
HIG,11.64,4.95,2008-11-21
HIG,16.08,12.65,2008-11-14
HIG,23.01,10.32,2008-10-31
HIG,29.14,24.3,2008-10-24
HIG,30.38,19.23,2008-10-10
HIG,54.74,27.4,2008-10-03
HIG,64.82,57.62,2008-07-11
HIG,62.99,56.3,2004-10-15
HIG,49.1,41.1,2002-11-01
HIG,70.81,63.06,2001-01-05
HIG,60.75,53.69,2000-06-09
HIG,52.0,46.56,2000-04-07
HIG,40.38,34.63,2000-02-11
HIG,43.31,37.94,2000-01-21
SQNS,2.11,1.82,2018-01-17
SQNS,3.11,1.98,2017-10-06
SQNS,3.65,2.79,2017-08-04
SQNS,4.15,3.31,2017-06-30
SQNS,2.03,1.78,2016-12-02
SQNS,1.99,1.7,2016-09-16
SQNS,1.85,1.66,2016-08-19
SQNS,2.42,2.16,2016-05-06
SQNS,2.5,2.17,2016-04-22
SQNS,1.84,1.6066,2015-11-13
SQNS,1.16,1.04,2015-10-09
SQNS,1.32,1.13,2015-08-21
SQNS,1.35,1.19,2015-08-07
SQNS,1.57,1.38,2015-07-31
SQNS,1.84,1.54,2015-03-13
SQNS,1.28,1.1516,2015-01-16
SQNS,1.85,1.64,2014-10-10
SQNS,1.81,1.62,2014-08-01
SQNS,1.7099,1.45,2014-05-09
SQNS,1.86,1.65,2014-05-02
SQNS,2.27,1.88,2014-04-25
SQNS,2.76,2.35,2014-04-11
SQNS,2.21,1.81,2013-11-22
SQNS,2.5,2.1,2013-10-25
SQNS,1.85,1.66,2013-03-08
SQNS,2.3,1.91,2013-02-08
SQNS,2.77,2.42,2013-01-18
SQNS,1.63,1.41,2012-11-16
SQNS,1.67,1.4,2012-10-26
SQNS,2.39,2.11,2012-05-18
SQNS,2.49,2.24,2012-04-20
SQNS,3.4,3.03,2012-02-10
SQNS,3.9,2.28,2011-12-16
SQNS,4.94,4.12,2011-11-25
SQNS,5.61,5.02,2011-09-30
SQNS,6.45,5.58,2011-09-23
SQNS,6.42,5.46,2011-08-26
SQNS,8.58,7.13,2011-08-05
SQNS,14.96,8.19,2011-07-29
SQNS,16.63,12.5,2011-06-10
ONDK,4.38,3.75,2017-05-12
ONDK,5.04,4.42,2017-04-07
ONDK,5.46,4.9,2017-03-03
ONDK,5.71,4.89,2017-02-17
ONDK,5.61,4.81,2016-11-18
ONDK,4.88,4.02,2016-11-04
ONDK,8.7,5.12,2016-05-06
ONDK,8.49,6.63,2016-02-26
ONDK,9.06,7.69,2016-01-15
ONDK,10.12,9.07,2016-01-08
ONDK,10.98,9.78,2015-12-11
ONDK,10.64,9.42,2015-09-25
ONDK,13.47,9.18,2015-08-07
ONDK,19.38,15.68,2015-05-08
ONDK,19.53,16.26,2015-03-06
ONDK,16.91,15.08,2015-01-30
ONDK,18.99,16.99,2015-01-23
ONDK,23.05,18.5,2015-01-16
MIE,7.08,5.77,2016-02-12
MIE,9.28,7.32,2016-01-15
MIE,9.45,8.49,2015-12-11
MIE,11.27,9.72,2015-12-04
MIE,21.39,19.22,2014-10-10
TWLO,30.13,25.55,2017-11-10
TWLO,33.1,23.97,2017-05-05
TWLO,32.7,28.85,2016-12-30
TWLO,34.81,30.38,2016-12-02
TWLO,35.41,31.57,2016-11-04
TWLO,42.2,35.42,2016-10-28
TWLO,57.63,46.11,2016-10-14
JKS,27.35,24.6,2017-11-24
JKS,29.36,26.03,2017-09-22
JKS,14.91,13.27,2016-11-11
JKS,17.51,15.75,2016-09-16
JKS,22.53,20.22,2016-05-06
JKS,22.9,20.3,2016-03-24
JKS,22.02,18.14,2016-01-15
JKS,25.15,22.2,2016-01-08
JKS,25.73,22.3,2015-11-13
JKS,22.67,16.82,2015-08-21
JKS,27.19,23.94,2015-07-24
JKS,23.2,19.59,2014-12-12
JKS,26.77,22.84,2014-10-10
JKS,30.12,26.62,2014-07-11
JKS,28.63,24.47,2014-06-06
JKS,26.95,22.99,2014-05-16
JKS,28.79,25.43,2014-04-11
JKS,32.11,28.29,2014-03-28
JKS,35.03,30.4,2014-03-14
JKS,36.13,29.7,2014-01-24
JKS,34.35,29.39,2013-11-29
JKS,26.74,23.0,2013-10-25
JKS,19.6,17.36,2013-09-20
JKS,11.4,10.2,2013-07-12
JKS,9.52,7.94,2013-05-31
JKS,5.69,5.11,2013-04-19
JKS,4.67,4.15,2013-04-05
JKS,5.42,4.64,2013-03-28
JKS,7.35,6.16,2013-03-15
JKS,9.07,7.84,2013-03-01
JKS,3.74,3.33,2012-11-16
JKS,2.55,2.01,2012-08-03
JKS,3.25,2.92,2012-07-20
JKS,4.03,3.44,2012-06-29
JKS,4.32,3.8,2012-05-25
JKS,5.31,4.32,2012-05-18
JKS,6.08,5.46,2012-04-05
JKS,7.24,6.01,2012-03-09
JKS,9.27,7.81,2012-02-24
JKS,10.03,8.81,2012-02-17
JKS,7.39,5.83,2011-11-18
JKS,9.7,8.6,2011-11-04
JKS,6.19,4.86,2011-09-30
JKS,7.6,6.05,2011-09-23
JKS,10.119,9.04,2011-09-16
JKS,13.39,10.59,2011-09-09
JKS,17.1,14.03,2011-09-02
JKS,16.25,14.22,2011-08-19
JKS,17.29,15.23,2011-08-12
JKS,22.26,18.63,2011-08-05
JKS,26.64,23.46,2011-06-03
JKS,28.25,24.59,2011-05-20
JKS,25.87,22.61,2011-03-11
JKS,32.07,25.54,2011-03-04
JKS,29.59,25.03,2011-01-28
JKS,27.0,23.7,2010-12-03
JKS,33.21,26.06,2010-11-19
JKS,36.44,32.64,2010-11-12
JKS,30.05,26.09,2010-10-22
JKS,31.84,26.76,2010-10-08
JKS,27.16,24.41,2010-09-10
JKS,11.05,9.0007,2010-05-21
CGA,1.38,1.2117,2016-11-18
CGA,1.68,1.45,2016-10-07
CGA,1.32,1.17,2016-02-12
CGA,1.48,1.27,2016-01-08
CGA,1.93,1.69,2015-08-21
CGA,2.31,2.02,2015-02-13
CGA,1.95,1.4,2014-12-12
CGA,2.7,2.24,2014-09-19
CGA,2.82,2.47,2014-05-16
CGA,3.17,2.84,2014-03-14
CGA,3.89,3.26,2014-01-24
CGA,3.93,3.52,2013-12-13
CGA,3.7,3.26,2012-09-21
CGA,4.34,3.88,2012-07-27
CGA,3.69,3.28,2012-05-18
CGA,4.75,4.25,2012-02-17
CGA,3.36,2.9944,2011-12-09
CGA,3.85,3.23,2011-11-25
CGA,4.7,4.11,2011-10-28
CGA,6.0,4.53,2011-09-23
CGA,4.5,4.01,2011-08-19
CGA,5.44,4.69,2011-08-05
CGA,4.83,4.06,2011-06-10
CGA,6.48,4.68,2011-05-27
CGA,7.5,6.54,2011-04-15
CGA,7.69,6.75,2011-03-18
CGA,9.24,7.33,2011-01-07
CGA,8.53,7.35,2010-10-29
CGA,10.47,9.19,2010-09-03
CGA,12.31,10.65,2010-08-27
CGA,10.54,8.48,2010-07-02
CGA,12.77,10.46,2010-05-07
CGA,17.0,15.06,2009-12-18
CGA,13.05,11.02,2009-10-30
CGA,12.1,10.72,2009-10-02
CGA,8.54,7.63,2009-07-02
CGA,2.48,2.2,2008-11-21
CGA,2.95,2.65,2008-10-10
CGA,3.32,2.9,2008-09-19
CGA,29.0,3.0,2008-08-08
TNC,75.15,66.25,2017-08-04
TNC,43.81,39.06,2011-08-05
TNC,36.43,31.62,2010-08-13
TNC,34.71,30.8,2010-05-07
TNC,9.76,8.23,2009-03-06
TNC,12.92,9.86,2009-02-27
TNC,15.26,13.34,2009-01-23
TNC,24.76,17.82,2008-12-19
TNC,28.51,22.8,2008-10-24
TNC,34.62,30.01,2008-10-03
TNC,28.92,25.29,2008-07-11
TNC,35.16,30.46,2008-06-27
TNC,40.76,35.56,2008-04-25
TNC,37.8,32.37,2008-01-18
TNC,43.9,37.43,2008-01-11
TNC,45.14,23.27,2006-07-28
TNC,37.5,33.64,2002-09-20
VFC,72.88,63.75,2015-10-23
VFC,67.88,59.05,2009-05-01
VFC,52.73,47.2,2008-11-14
VFC,56.09,46.42,2008-10-24
VFC,65.86,55.55,2008-10-17
VFC,71.13,62.9,2008-10-10
VFC,37.16,33.24,2002-10-04
VFC,30.13,27.0,2000-06-09
TSI,2.7,2.31,2008-10-10
TSI,5.25,4.18,2002-07-26
TSI,7.33,6.26,2002-06-28
TSI,8.23,7.33,2002-06-14
TSI,10.42,9.25,2001-06-29
TSI,11.75,10.38,2000-12-29
TSI,11.69,10.44,2000-10-13
BSMX,9.0,7.0,2016-11-11
BSMX,10.79,9.7,2014-12-12
BSMX,13.27,11.86,2014-11-07
BSMX,16.87,14.92,2013-05-24
ZTO,13.05,11.23,2017-03-10
ZTO,14.25,12.64,2016-12-16
ZTO,15.96,13.83,2016-12-02
ZTO,17.19,15.2,2016-11-04
Y,308.06,277.15,2011-11-25
Y,225.0,198.0,2008-11-21
Y,260.0,231.0,2008-11-14
Y,346.0,237.0,2008-10-10
Y,415.0,348.5,2008-09-26
Y,389.69,349.2,2008-01-18
Y,213.0,183.9,2001-09-21
GIB,15.88,14.27,2010-07-30
GIB,8.24,7.32,2008-11-14
GIB,8.0,7.01,2008-10-24
GIB,8.46,7.6,2008-10-10
GIB,5.15,4.17,2002-12-06
GIB,4.48,4.01,2002-08-30
GIB,4.2,3.48,2002-07-26
GIB,5.11,4.47,2002-06-21
GIB,5.59,4.9,2002-04-12
GIB,6.9,6.1,2002-03-28
GIB,6.27,5.42,2001-05-18
GIB,5.37,4.2,2001-02-23
GIB,5.95,5.33,2001-02-16
GIB,5.25,4.125,2000-12-01
GIB,5.063,4.438,2000-11-17
GIB,5.875,5.063,2000-11-10
GIB,8.125,7.125,2000-07-07
GIB,10.75,7.5,2000-06-23
GIB,10.81,9.375,2000-05-26
GIB,10.5,9.063,2000-04-28
GIB,13.0,10.81,2000-04-14
GIB,17.25,14.0,2000-03-31
GIB,20.94,17.25,2000-01-21
SMLP,15.8,12.61,2016-02-26
SMLP,18.7,16.66,2016-02-05
SMLP,18.38,16.48,2015-12-04
SMLP,22.32,16.76,2015-09-25
SMLP,29.94,24.21,2015-08-07
SMLP,34.17,30.72,2015-05-08
SMLP,41.2,33.21,2014-12-12
COTV,35.53,31.54,2017-11-03
COTV,42.5,38.01,2017-08-04
PYN,8.78,7.81,2009-02-20
PYN,6.5,5.38,2008-12-05
PYN,7.72,6.52,2008-11-28
PYN,9.21,7.84,2008-11-21
PYN,9.95,7.3,2008-10-10
PYN,11.99,10.75,2008-09-26
SN,5.6,4.86,2017-12-08
SN,4.97,4.34,2017-08-25
SN,5.51,4.7,2017-08-04
SN,7.26,6.22,2017-07-07
SN,7.48,6.7,2017-06-23
SN,6.95,6.19,2017-05-26
SN,7.92,6.92,2017-05-12
SN,8.65,7.5,2017-04-21
SN,11.27,10.11,2017-03-10
SN,8.0,6.97,2016-10-28
SN,8.13,7.3,2016-10-14
SN,3.44,3.07,2016-02-05
SN,3.54,2.7,2016-01-15
SN,4.35,3.73,2016-01-08
SN,4.43,3.68,2015-12-18
SN,5.45,4.57,2015-11-20
SN,6.22,5.46,2015-11-13
SN,6.95,5.95,2015-10-30
SN,7.8,6.97,2015-10-23
SN,6.88,5.83,2015-08-21
SN,7.26,6.11,2015-08-07
SN,7.91,6.88,2015-07-24
SN,8.97,8.0,2015-07-10
SN,13.35,11.67,2015-05-15
SN,14.5,12.91,2015-05-08
SN,8.37,6.95,2014-12-12
SN,11.21,8.73,2014-12-05
SN,17.63,11.29,2014-11-28
SN,24.85,19.99,2014-10-10
SN,20.95,18.62,2012-07-20
EGL,33.32,27.93,2017-11-03
EGL,30.65,27.32,2017-03-24
EGL,38.54,33.95,2016-12-16
EGL,29.74,14.2,2016-01-22
EGL,48.51,36.1,2015-02-27
EGL,44.65,38.93,2014-05-16
EGL,17.0,15.01,2012-07-27
FE,42.08,36.47,2009-05-15
FE,41.93,37.54,2009-03-06
FE,47.65,42.56,2009-02-27
FE,59.97,45.45,2008-10-10
FE,67.89,61.01,2008-10-03
FE,67.33,60.44,2007-07-27
FE,31.44,28.13,2001-01-05
NUM,12.45,10.64,2008-10-31
NUM,10.65,8.23,2008-10-10
VET,28.47,24.95,2015-12-11
VET,48.46,43.24,2015-01-09
VET,55.23,47.39,2014-11-28
AOS,98.63,49.97,2016-10-07
AOS,75.47,67.22,2016-01-08
AOS,77.96,39.71,2013-05-17
AOS,43.35,38.79,2010-12-17
AOS,57.73,37.55,2010-11-19
AOS,25.28,22.43,2009-03-06
AOS,32.86,28.6,2008-12-12
AOS,29.07,26.1,2008-11-21
AOS,31.1,27.57,2008-10-24
AOS,39.95,33.95,2008-10-03
AOS,35.4,31.58,2008-01-04
AOS,47.25,37.69,2007-10-19
AOS,42.63,36.65,2006-10-20
AOS,55.3,49.06,2006-04-21
AOS,32.32,27.29,2005-06-24
AOS,34.36,28.0,2003-09-26
AOS,25.53,22.26,2002-11-01
AOS,31.95,28.65,2002-07-19
AOS,13.25,11.75,2000-09-22
AOS,15.19,13.31,2000-09-15
AOS,19.5,16.94,2000-07-21
AOS,21.19,19.06,2000-06-23
AOS,22.44,19.88,2000-01-28
ASIX,29.25,26.1,2017-03-10
URI,56.68,47.91,2016-01-29
URI,62.17,54.9,2016-01-15
URI,71.11,61.81,2016-01-08
URI,80.51,64.72,2015-07-24
URI,104.7,88.91,2015-05-29
URI,102.68,89.29,2015-01-09
URI,113.99,99.68,2014-12-12
URI,109.62,93.74,2014-10-10
URI,36.63,32.71,2012-09-28
URI,34.6,30.39,2012-07-20
URI,37.57,31.11,2012-06-01
URI,42.61,33.05,2012-05-18
URI,17.96,16.11,2011-09-23
URI,17.07,13.11,2011-08-19
URI,23.58,17.65,2011-08-05
URI,26.01,23.01,2011-07-29
URI,13.57,12.03,2010-08-13
URI,10.69,8.53,2010-07-02
URI,12.75,10.68,2010-06-25
URI,13.66,11.81,2010-05-21
URI,14.48,12.12,2010-05-07
URI,10.65,9.49,2009-10-30
URI,6.04,5.14,2009-05-15
URI,3.95,3.16,2009-03-06
URI,4.65,4.05,2009-02-27
URI,5.86,5.26,2009-02-13
URI,8.07,6.41,2009-01-16
URI,8.91,8.01,2009-01-09
URI,7.87,6.34,2008-12-05
URI,6.22,4.76,2008-11-21
URI,8.44,6.26,2008-11-14
URI,10.27,8.25,2008-11-07
URI,10.19,7.99,2008-10-24
URI,12.48,10.02,2008-10-10
URI,15.84,12.78,2008-10-03
URI,17.3,14.98,2008-09-26
URI,19.1,16.83,2008-07-18
URI,25.11,17.91,2007-12-21
URI,34.23,23.37,2007-11-16
URI,28.33,20.3,2006-08-11
URI,33.3,29.04,2006-06-09
URI,20.1,17.54,2005-07-15
URI,20.3,15.03,2004-09-03
URI,19.28,17.2,2004-04-30
URI,21.4,17.54,2004-02-27
URI,18.48,16.12,2003-09-26
URI,12.58,11.17,2003-01-17
URI,9.3,8.26,2002-12-13
URI,7.25,6.45,2002-10-25
URI,8.85,7.05,2002-10-04
URI,11.0,8.95,2002-09-27
URI,13.44,11.0,2002-09-20
URI,15.64,13.6,2002-07-26
URI,29.5,26.35,2002-03-22
URI,20.3,17.9,2001-09-21
URI,14.75,12.44,2000-12-22
URI,17.0,15.0,2000-04-07
URI,19.0,16.31,2000-02-11
GLOG,10.82,9.37,2016-03-24
GLOG,7.55,6.34,2016-01-15
GLOG,9.44,7.66,2015-12-18
GLOG,11.88,10.1,2015-12-04
GLOG,12.95,10.27,2015-09-25
GLOG,17.23,15.36,2015-07-24
GLOG,20.53,17.64,2014-11-28
GLOG,21.74,18.7,2014-10-10
GLOG,30.85,27.16,2014-07-11
GLOG,11.65,9.89,2012-05-18
GLOG,12.54,11.27,2012-04-05
WAAS,12.78,11.39,2017-10-27
WAAS,24.15,20.21,2017-01-06
DRH,9.0,7.96,2016-01-15
DRH,7.73,6.87,2011-09-23
DRH,8.09,7.21,2011-08-19
DRH,10.37,8.61,2011-08-05
DRH,9.97,8.82,2010-08-13
DRH,11.07,9.8,2010-05-07
DRH,7.01,5.73,2009-05-15
DRH,4.6,4.1,2009-01-30
DRH,5.18,4.53,2008-12-26
DRH,3.54,2.79,2008-11-21
DRH,4.65,3.56,2008-11-14
DRH,5.15,4.55,2008-11-07
DRH,4.44,3.77,2008-10-24
DRH,5.24,4.29,2008-10-17
DRH,7.18,4.8,2008-10-10
DRH,8.81,7.55,2008-10-03
DRH,10.48,9.3,2008-07-11
DRH,13.72,12.01,2008-06-06
DRH,19.0,16.5,2007-07-27
AWK,20.77,18.55,2009-02-27
AOD,5.79,5.12,2011-08-05
AOD,7.59,5.16,2010-06-25
AOD,5.46,4.47,2009-03-06
AOD,7.26,6.09,2009-02-20
AOD,7.2,5.28,2008-11-21
AOD,8.34,7.07,2008-11-14
AOD,8.4,5.76,2008-10-10
AOD,11.75,9.67,2008-09-12
XOXO,12.05,9.78,2014-03-14
XOXO,13.64,12.13,2014-01-31
XOXO,13.36,11.96,2013-08-30
XOXO,9.78,7.9,2010-02-19
XOXO,10.7,9.51,2009-11-06
XOXO,6.96,6.19,2009-02-27
XOXO,7.28,6.15,2008-10-10
XOXO,8.37,7.51,2008-10-03
XOXO,9.86,8.5,2008-09-26
XOXO,9.45,8.32,2008-07-11
XOXO,11.04,9.59,2008-06-27
XOXO,12.0,10.24,2008-05-09
XOXO,13.22,11.63,2008-02-15
XOXO,15.96,14.26,2008-01-04
XOXO,15.36,13.53,2007-11-23
XOXO,18.72,15.8,2007-11-09
XOXO,21.43,19.15,2007-10-19
XOXO,21.0,18.9,2007-05-11
XOXO,30.6,25.06,2007-02-16
XOXO,18.53,16.23,2006-08-11
XOXO,19.06,16.32,2006-07-21
XOXO,14.24,11.37,2005-10-28
XOXO,7.74,6.65,2005-05-06
XOXO,9.06,7.65,2005-04-15
XOXO,3.95,3.5,2004-09-03
XOXO,4.06,3.55,2004-08-06
XOXO,4.02,3.5,2004-04-30
XOXO,5.5,4.1,2004-02-27
XOXO,4.45,4.0,2003-12-05
XOXO,4.5,4.0,2003-10-03
XOXO,2.05,1.63,2003-05-23
XOXO,1.6,1.25,2003-04-11
XOXO,0.91,0.7,2002-11-15
XOXO,0.35,0.31,2002-07-19
XOXO,0.45,0.36,2002-07-12
XOXO,0.45,0.36,2002-07-05
XOXO,0.44,0.37,2002-06-28
XOXO,0.56,0.45,2002-06-21
XOXO,0.75,0.6,2002-05-03
XOXO,0.42,0.35,2002-02-08
XOXO,0.54,0.46,2002-01-11
XOXO,0.35,0.3,2001-11-09
XOXO,0.35,0.3,2001-10-19
XOXO,0.4,0.35,2001-10-12
XOXO,0.55,0.45,2001-09-21
XOXO,0.45,0.4,2001-08-17
XOXO,0.38,0.33,2001-07-20
XOXO,0.5,0.43,2001-07-13
XOXO,0.5,0.43,2001-06-15
XOXO,0.54,0.46,2001-05-18
XOXO,0.58,0.51,2001-05-11
XOXO,0.73,0.62,2001-04-20
XOXO,0.69,0.44,2001-04-06
XOXO,0.77,0.69,2001-03-30
XOXO,1.06,0.88,2001-02-09
XOXO,1.06,0.94,2001-01-26
XOXO,0.88,0.75,2001-01-05
XOXO,1.38,0.62,2000-12-22
XOXO,1.38,0.97,2000-11-17
XOXO,1.94,1.38,2000-11-10
XOXO,2.19,1.88,2000-11-03
XOXO,3.88,3.25,2000-08-18
XOXO,4.88,4.0,2000-06-02
XOXO,5.81,4.88,2000-04-14
XOXO,7.25,5.75,2000-04-07
XOXO,7.12,6.31,2000-02-25
XOXO,8.94,7.19,2000-02-18
XOXO,8.88,7.38,2000-01-28
XOXO,9.5,8.44,2000-01-21
XOXO,11.31,9.56,2000-01-14
TSN,8.62,7.75,2009-02-20
TSN,7.95,4.9,2008-11-14
TSN,8.73,7.46,2008-11-07
TSN,11.03,9.64,2008-10-24
TSN,18.93,16.18,2008-06-06
TSN,21.35,18.54,2007-09-07
TSN,14.02,12.59,2003-12-26
TSN,9.1,7.49,2003-03-07
TSN,11.4,10.06,2002-08-16
TSN,13.25,11.85,2001-03-23
TSN,14.0,12.25,2000-11-17
TSN,10.44,9.375,2000-03-10
TSN,11.63,10.44,2000-03-03
TSN,13.0,11.25,2000-02-11
WR,22.23,18.64,2008-10-10
WR,10.75,9.17,2002-11-08
WR,13.59,11.72,2002-07-19
WR,15.4,13.61,2002-07-12
WR,18.25,15.9,2001-09-21
WR,21.15,18.68,2001-07-27
SMFG,6.78,6.09,2016-04-29
SMFG,9.28,8.29,2013-05-24
SMFG,3.55,2.87,2009-04-09
SMFG,3.43,3.03,2009-02-20
SMFG,4.36,3.83,2008-12-26
SMFG,3.55,3.19,2008-11-21
SMFG,4.24,3.58,2008-11-14
SMFG,5.45,4.5,2008-10-24
SMFG,5.71,5.1,2008-10-17
SMFG,8.61,7.42,2007-12-14
SSTK,43.17,34.69,2017-08-04
SSTK,59.33,48.4,2016-11-04
SSTK,35.72,31.58,2015-12-11
SSTK,53.5,33.65,2015-08-07
SSTK,54.7,48.53,2015-07-17
SSTK,77.34,62.51,2014-12-12
SSTK,74.85,65.43,2014-10-10
SSTK,93.2,83.45,2014-03-14
IRS,12.16,9.97,2016-01-08
IRS,15.32,13.59,2015-11-27
IRS,16.95,14.77,2015-08-21
IRS,17.04,14.99,2014-07-25
IRS,8.57,7.58,2013-09-06
IRS,8.91,7.59,2013-06-14
IRS,8.11,7.05,2012-05-04
IRS,10.34,8.52,2011-09-23
IRS,12.93,11.37,2010-05-07
IRS,8.95,8.04,2009-11-13
IRS,5.05,4.5,2009-05-29
IRS,3.96,3.55,2009-01-30
IRS,3.51,3.15,2008-12-05
IRS,3.64,3.15,2008-11-21
IRS,4.7,3.6,2008-11-14
IRS,4.2,3.59,2008-10-31
IRS,5.96,4.36,2008-10-24
IRS,9.2,7.97,2008-09-05
IRS,19.58,17.12,2007-11-09
IRS,20.2,18.17,2007-07-27
IRS,16.7,14.33,2005-03-11
IRS,7.85,6.98,2004-05-14
IRS,6.08,5.19,2002-09-20
IRS,4.75,4.18,2002-07-26
IRS,5.02,4.5,2002-06-07
IRS,6.18,5.0,2002-01-11
IRS,7.6,6.55,2001-11-16
IRS,10.0,8.19,2001-10-05
IRS,13.06,10.1,2001-09-21
IRS,16.2,14.55,2001-07-06
IRS,16.5,14.5,2001-03-23
IRS,17.8,15.75,2001-03-02
IRS,17.25,14.94,2000-12-08
CII,9.43,8.39,2009-03-06
CII,11.1,9.83,2009-02-20
CII,11.63,10.36,2008-11-14
CII,15.0,12.04,2008-10-24
CII,13.41,9.29,2008-10-10
CELP,8.71,7.69,2017-05-05
CELP,12.0,8.98,2017-03-17
CELP,9.5,8.25,2016-08-19
CELP,11.6,10.23,2016-08-05
CELP,10.18,9.0,2016-05-06
CELP,9.45,6.0,2016-02-12
CELP,7.0,5.82,2016-01-15
CELP,8.8,6.92,2016-01-08
CELP,8.44,7.29,2015-12-18
CELP,10.83,9.57,2015-12-04
CELP,11.36,10.11,2015-11-06
CELP,12.6,10.72,2015-10-02
CELP,13.35,12.01,2015-09-11
CELP,12.69,10.58,2015-08-07
CELP,15.75,14.02,2015-07-17
CELP,18.0,16.12,2015-05-08
CELP,17.0,12.67,2015-04-02
CELP,16.24,12.81,2014-12-05
CELP,19.08,16.3,2014-11-28
CELP,21.39,18.8,2014-11-14
CELP,23.87,19.21,2014-10-10
