,Ticker,Opening Price,Closing Price,Date,Name
409,RAD,11.19,7.94,2000-01-14,Rite Aid Corporation
410,CBD,23.85,20.92,2017-05-19,Companhia Brasileira de Distribuicao
411,CBD,16.49,14.14,2016-12-02,Companhia Brasileira de Distribuicao
412,CBD,19.33,16.04,2016-11-11,Companhia Brasileira de Distribuicao
413,CBD,16.79,15.07,2016-07-29,Companhia Brasileira de Distribuicao
414,CBD,12.04,10.8,2015-12-18,Companhia Brasileira de Distribuicao
415,CBD,14.91,13.16,2015-11-27,Companhia Brasileira de Distribuicao
416,CBD,15.51,13.11,2015-10-16,Companhia Brasileira de Distribuicao
417,CBD,14.14,12.51,2015-09-25,Companhia Brasileira de Distribuicao
418,CBD,15.81,13.99,2015-09-18,Companhia Brasileira de Distribuicao
419,CBD,21.68,19.43,2015-08-07,Companhia Brasileira de Distribuicao
420,CBD,23.06,20.7,2015-07-24,Companhia Brasileira de Distribuicao
421,CBD,36.24,32.08,2011-09-23,Companhia Brasileira de Distribuicao
422,CBD,43.51,38.99,2011-08-05,Companhia Brasileira de Distribuicao
423,CBD,33.27,29.58,2008-11-14,Companhia Brasileira de Distribuicao
424,CBD,29.49,22.18,2008-10-24,Companhia Brasileira de Distribuicao
425,CBD,28.01,22.5,2008-10-10,Companhia Brasileira de Distribuicao
426,CBD,35.35,31.31,2008-10-03,Companhia Brasileira de Distribuicao
427,CBD,35.94,32.18,2008-01-18,Companhia Brasileira de Distribuicao
428,CBD,37.21,29.15,2007-08-17,Companhia Brasileira de Distribuicao
429,CBD,42.51,36.36,2007-07-27,Companhia Brasileira de Distribuicao
430,CBD,32.04,28.51,2007-03-02,Companhia Brasileira de Distribuicao
431,CBD,32.46,29.07,2006-06-09,Companhia Brasileira de Distribuicao
432,CBD,16.23,14.43,2004-05-14,Companhia Brasileira de Distribuicao
433,CBD,20.9,17.8,2004-04-30,Companhia Brasileira de Distribuicao
434,CBD,26.03,22.99,2004-01-30,Companhia Brasileira de Distribuicao
435,CBD,15.7,14.1,2002-09-20,Companhia Brasileira de Distribuicao
436,CBD,16.25,13.5,2002-07-26,Companhia Brasileira de Distribuicao
437,CBD,20.95,17.9,2002-06-07,Companhia Brasileira de Distribuicao
438,CBD,22.65,20.0,2002-05-10,Companhia Brasileira de Distribuicao
439,CBD,14.55,12.5,2001-09-28,Companhia Brasileira de Distribuicao
440,CBD,18.0,14.13,2001-09-21,Companhia Brasileira de Distribuicao
441,CBD,23.1,20.58,2001-07-06,Companhia Brasileira de Distribuicao
442,CBD,25.7,22.4,2001-06-15,Companhia Brasileira de Distribuicao
443,CBD,30.39,27.19,2001-04-20,Companhia Brasileira de Distribuicao
444,CBD,32.4,28.1,2001-03-23,Companhia Brasileira de Distribuicao
445,CBD,33.38,29.13,2000-04-20,Companhia Brasileira de Distribuicao
446,CBD,37.13,33.19,2000-04-14,Companhia Brasileira de Distribuicao
447,MPV,9.6,7.36,2009-03-06,Barings Participation Investors
448,MPV,11.48,9.75,2008-11-21,Barings Participation Investors
449,MPV,11.1,8.05,2008-10-10,Barings Participation Investors
450,MPV,12.15,10.46,2008-07-18,Barings Participation Investors
451,MPV,11.53,9.6,2001-09-21,Barings Participation Investors
452,MATX,29.49,22.79,2017-08-18,"Matson, Inc."
453,MATX,39.02,32.76,2016-05-06,"Matson, Inc."
454,MATX,23.33,20.44,2012-09-21,"Matson, Inc."
455,MATX,48.71,43.12,2011-08-05,"Matson, Inc."
456,MATX,32.99,28.83,2009-10-30,"Matson, Inc."
457,MATX,18.75,16.21,2009-03-06,"Matson, Inc."
458,MATX,28.68,22.05,2008-11-21,"Matson, Inc."
459,MATX,35.1,28.5,2008-10-24,"Matson, Inc."
460,MATX,27.56,23.91,2000-12-15,"Matson, Inc."
461,MATX,27.13,24.25,2000-11-10,"Matson, Inc."
462,LC,4.39,3.51,2017-12-08,LendingClub Corporation
463,LC,5.63,4.3,2017-11-10,LendingClub Corporation
464,LC,6.69,5.63,2017-02-17,LendingClub Corporation
465,LC,5.94,5.15,2016-12-02,LendingClub Corporation
466,LC,5.98,5.38,2016-10-14,LendingClub Corporation
467,LC,4.81,4.26,2016-06-10,LendingClub Corporation
468,LC,5.42,3.51,2016-05-13,LendingClub Corporation
469,LC,7.95,7.1,2016-05-06,LendingClub Corporation
470,LC,8.45,7.38,2016-01-29,LendingClub Corporation
471,LC,9.53,7.73,2016-01-15,LendingClub Corporation
472,LC,10.77,9.49,2016-01-08,LendingClub Corporation
473,LC,13.73,11.48,2015-12-18,LendingClub Corporation
474,LC,14.7,12.72,2015-11-13,LendingClub Corporation
475,LC,13.62,12.14,2015-08-21,LendingClub Corporation
476,LC,17.16,15.25,2015-06-26,LendingClub Corporation
477,LC,22.9,20.37,2015-02-27,LendingClub Corporation
478,LC,22.1,19.08,2015-01-23,LendingClub Corporation
479,MTN,43.47,38.3,2012-01-06,"Vail Resorts, Inc."
480,MTN,40.7,34.76,2011-08-19,"Vail Resorts, Inc."
481,MTN,46.37,41.25,2011-08-05,"Vail Resorts, Inc."
482,MTN,39.13,34.41,2010-07-02,"Vail Resorts, Inc."
483,MTN,44.6,40.09,2010-05-21,"Vail Resorts, Inc."
484,MTN,36.3,31.42,2009-10-02,"Vail Resorts, Inc."
485,MTN,18.59,16.08,2009-03-06,"Vail Resorts, Inc."
486,MTN,25.26,21.88,2009-02-13,"Vail Resorts, Inc."
487,MTN,22.4,19.67,2008-12-12,"Vail Resorts, Inc."
488,MTN,22.35,16.56,2008-11-21,"Vail Resorts, Inc."
489,MTN,25.13,22.36,2008-11-14,"Vail Resorts, Inc."
490,MTN,33.4,24.68,2008-11-07,"Vail Resorts, Inc."
491,MTN,27.83,24.76,2008-10-17,"Vail Resorts, Inc."
492,MTN,29.37,26.15,2008-10-10,"Vail Resorts, Inc."
493,MTN,36.02,30.0,2008-10-03,"Vail Resorts, Inc."
494,MTN,42.4,36.73,2008-09-26,"Vail Resorts, Inc."
495,MTN,40.91,36.3,2008-07-11,"Vail Resorts, Inc."
496,MTN,49.25,44.25,2008-06-06,"Vail Resorts, Inc."
497,MTN,50.29,42.56,2008-01-18,"Vail Resorts, Inc."
498,MTN,52.04,46.66,2007-12-14,"Vail Resorts, Inc."
499,MTN,61.02,53.36,2007-07-27,"Vail Resorts, Inc."
500,MTN,12.6,11.1,2003-03-14,"Vail Resorts, Inc."
501,MTN,19.5,16.95,2002-05-10,"Vail Resorts, Inc."
502,MTN,18.7,12.98,2001-09-21,"Vail Resorts, Inc."
503,MTN,17.75,15.75,2000-04-14,"Vail Resorts, Inc."
504,MTN,18.38,16.5,2000-03-31,"Vail Resorts, Inc."
505,MTN,18.75,16.81,2000-01-28,"Vail Resorts, Inc."
506,WU,14.6,11.95,2012-11-02,Western Union Company (The)
507,WU,18.4,16.55,2010-05-07,Western Union Company (The)
508,WU,18.66,16.5,2010-02-05,Western Union Company (The)
509,WU,13.27,11.92,2008-11-21,Western Union Company (The)
510,WU,15.63,13.49,2008-11-14,Western Union Company (The)
511,WU,19.55,14.53,2008-10-24,Western Union Company (The)
512,WU,20.82,18.13,2008-10-10,Western Union Company (The)
513,WU,24.88,21.24,2008-10-03,Western Union Company (The)
514,FCAU,7.06,6.31,2016-06-24,Fiat Chrysler Automobiles N.V.
515,FCAU,8.91,7.99,2016-01-08,Fiat Chrysler Automobiles N.V.
516,FCAU,16.45,14.65,2015-05-01,Fiat Chrysler Automobiles N.V.
517,FCAU,13.61,11.36,2014-12-12,Fiat Chrysler Automobiles N.V.
518,FCAU,12.0,10.23,2014-05-09,Fiat Chrysler Automobiles N.V.
519,FCAU,5.1,4.5,2012-05-04,Fiat Chrysler Automobiles N.V.
520,FCAU,6.8,6.1,2011-08-19,Fiat Chrysler Automobiles N.V.
521,FCAU,10.47,8.2,2011-08-05,Fiat Chrysler Automobiles N.V.
522,IX,67.65,58.95,2016-02-12,Orix Corp Ads
523,IX,79.79,69.32,2013-05-24,Orix Corp Ads
524,IX,33.34,29.37,2009-10-02,Orix Corp Ads
525,IX,35.84,31.82,2009-09-18,Orix Corp Ads
526,IX,11.25,9.88,2009-02-27,Orix Corp Ads
527,IX,20.3,15.16,2009-02-13,Orix Corp Ads
528,IX,31.1,25.91,2008-12-05,Orix Corp Ads
529,IX,44.84,28.46,2008-11-21,Orix Corp Ads
530,IX,58.3,47.59,2008-11-14,Orix Corp Ads
531,IX,68.03,51.97,2008-10-03,Orix Corp Ads
532,IX,80.7,72.0,2008-06-27,Orix Corp Ads
533,IX,94.3,84.85,2008-06-13,Orix Corp Ads
534,IX,95.83,85.2,2008-05-09,Orix Corp Ads
535,IX,88.13,67.9,2008-02-08,Orix Corp Ads
536,IX,99.54,89.37,2007-12-14,Orix Corp Ads
537,IX,140.0,124.2,2006-06-09,Orix Corp Ads
538,IX,26.0,22.69,2003-04-04,Orix Corp Ads
539,IX,36.0,30.9,2002-07-26,Orix Corp Ads
540,IX,54.0,47.88,2000-11-24,Orix Corp Ads
541,IX,70.5,62.88,2000-07-28,Orix Corp Ads
542,IX,90.19,73.25,2000-06-09,Orix Corp Ads
543,IX,94.75,83.5,2000-02-11,Orix Corp Ads
544,PAGP,26.18,21.09,2017-08-11,"Plains Group Holdings, L.P."
545,PAGP,7.04,6.04,2016-02-12,"Plains Group Holdings, L.P."
546,PAGP,9.18,8.19,2016-01-08,"Plains Group Holdings, L.P."
547,PAGP,9.03,7.5,2015-12-18,"Plains Group Holdings, L.P."
548,PAGP,11.74,9.79,2015-12-04,"Plains Group Holdings, L.P."
549,PAGP,15.5,12.82,2015-11-06,"Plains Group Holdings, L.P."
550,PAGP,25.49,17.7,2015-08-07,"Plains Group Holdings, L.P."
551,PAGP,29.95,26.28,2014-10-10,"Plains Group Holdings, L.P."
552,FSM,5.09,4.38,2017-08-04,Fortuna Silver Mines Inc.
553,FSM,6.08,5.3,2017-03-03,Fortuna Silver Mines Inc.
554,FSM,5.78,5.18,2016-12-16,Fortuna Silver Mines Inc.
555,FSM,6.42,5.66,2016-12-09,Fortuna Silver Mines Inc.
556,FSM,6.91,5.92,2016-11-11,Fortuna Silver Mines Inc.
557,FSM,7.24,6.29,2016-10-07,Fortuna Silver Mines Inc.
558,FSM,2.58,2.15,2016-01-15,Fortuna Silver Mines Inc.
559,FSM,2.5,2.17,2015-09-04,Fortuna Silver Mines Inc.
560,FSM,2.97,2.66,2015-07-24,Fortuna Silver Mines Inc.
561,FSM,3.38,3.01,2015-07-17,Fortuna Silver Mines Inc.
562,FSM,4.52,3.91,2015-03-06,Fortuna Silver Mines Inc.
563,FSM,4.42,3.87,2014-11-28,Fortuna Silver Mines Inc.
564,FSM,4.57,3.49,2014-10-31,Fortuna Silver Mines Inc.
565,FSM,4.25,3.72,2014-10-03,Fortuna Silver Mines Inc.
566,FSM,4.69,3.85,2014-03-21,Fortuna Silver Mines Inc.
567,FSM,3.33,2.86,2013-12-06,Fortuna Silver Mines Inc.
568,FSM,4.21,3.78,2013-09-13,Fortuna Silver Mines Inc.
569,FSM,3.58,3.02,2013-06-21,Fortuna Silver Mines Inc.
570,FSM,3.32,2.96,2013-04-19,Fortuna Silver Mines Inc.
571,FSM,3.98,3.57,2013-04-12,Fortuna Silver Mines Inc.
572,FSM,4.54,3.96,2013-01-25,Fortuna Silver Mines Inc.
573,FSM,4.51,3.91,2012-12-21,Fortuna Silver Mines Inc.
574,FSM,5.42,4.69,2012-11-16,Fortuna Silver Mines Inc.
575,FSM,6.11,4.52,2012-03-30,Fortuna Silver Mines Inc.
576,FSM,6.34,5.58,2011-12-16,Fortuna Silver Mines Inc.
577,FSM,7.0,5.55,2011-09-23,Fortuna Silver Mines Inc.
578,FSM,6.4584,5.8099,2011-07-29,Fortuna Silver Mines Inc.
579,FSM,6.51,5.4897,2011-04-29,Fortuna Silver Mines Inc.
580,FSM,4.95,4.45,2011-01-07,Fortuna Silver Mines Inc.
581,FSM,2.3105,2.06,2010-06-25,Fortuna Silver Mines Inc.
582,FSM,2.33,1.92,2010-05-21,Fortuna Silver Mines Inc.
583,FSM,2.31,2.0404,2010-05-07,Fortuna Silver Mines Inc.
584,FSM,2.72,2.24,2010-04-30,Fortuna Silver Mines Inc.
585,FSM,2.6581,2.29,2010-01-22,Fortuna Silver Mines Inc.
586,FSM,2.9056,2.54,2010-01-15,Fortuna Silver Mines Inc.
587,FSM,2.2173,1.973,2009-11-27,Fortuna Silver Mines Inc.
588,FSM,0.8725,0.738,2009-01-23,Fortuna Silver Mines Inc.
589,FSM,0.5589999999999999,0.469,2008-12-19,Fortuna Silver Mines Inc.
590,FSM,0.505,0.414,2008-12-05,Fortuna Silver Mines Inc.
591,FSM,0.647,0.44,2008-11-14,Fortuna Silver Mines Inc.
592,FSM,0.507,0.45299999999999996,2008-10-24,Fortuna Silver Mines Inc.
593,FSM,0.657,0.483,2008-10-17,Fortuna Silver Mines Inc.
594,FSM,1.0782,0.7805,2008-10-03,Fortuna Silver Mines Inc.
595,FSM,1.08,0.9465,2008-09-05,Fortuna Silver Mines Inc.
596,FSM,1.473,1.219,2008-08-08,Fortuna Silver Mines Inc.
597,FSM,1.5590000000000002,1.284,2008-07-25,Fortuna Silver Mines Inc.
598,FSM,1.6415,1.464,2008-07-18,Fortuna Silver Mines Inc.
599,FSM,2.073,1.8464,2008-06-13,Fortuna Silver Mines Inc.
600,FSM,2.4052,2.1458,2008-03-20,Fortuna Silver Mines Inc.
601,FSM,3.0075,2.5,2008-01-18,Fortuna Silver Mines Inc.
602,FSM,3.194,2.8285,2007-12-14,Fortuna Silver Mines Inc.
603,FSM,3.0712,2.737,2007-08-10,Fortuna Silver Mines Inc.
604,FSM,3.4971,3.095,2007-07-27,Fortuna Silver Mines Inc.
605,FSM,2.78,2.39,2007-03-02,Fortuna Silver Mines Inc.
606,TECK,17.89,14.94,2017-06-16,Teck Resources Ltd
607,TECK,20.73,18.54,2017-05-05,Teck Resources Ltd
608,TECK,25.38,21.34,2017-02-17,Teck Resources Ltd
609,TECK,22.84,20.44,2016-12-16,Teck Resources Ltd
610,TECK,26.05,22.33,2016-12-09,Teck Resources Ltd
611,TECK,12.47,10.46,2016-05-06,Teck Resources Ltd
612,TECK,8.38,7.36,2016-03-24,Teck Resources Ltd
613,TECK,3.66,3.16,2016-01-08,Teck Resources Ltd
614,TECK,4.02,3.52,2015-12-11,Teck Resources Ltd
615,TECK,5.37,4.61,2015-11-13,Teck Resources Ltd
616,TECK,6.83,5.87,2015-10-30,Teck Resources Ltd
617,TECK,7.6,6.48,2015-10-16,Teck Resources Ltd
618,TECK,6.18,4.88,2015-09-25,Teck Resources Ltd
619,TECK,6.95,6.16,2015-09-04,Teck Resources Ltd
620,TECK,8.59,7.09,2015-07-24,Teck Resources Ltd
621,TECK,13.37,11.86,2015-01-16,Teck Resources Ltd
622,TECK,14.4,11.07,2014-12-12,Teck Resources Ltd
623,TECK,17.86,15.51,2014-11-28,Teck Resources Ltd
624,TECK,18.05,16.05,2014-10-10,Teck Resources Ltd
625,TECK,32.35,28.89,2012-05-18,Teck Resources Ltd
626,TECK,38.03,34.15,2011-11-18,Teck Resources Ltd
627,TECK,38.75,29.95,2011-09-23,Teck Resources Ltd
628,TECK,44.27,38.35,2011-08-19,Teck Resources Ltd
629,TECK,50.98,42.46,2011-08-05,Teck Resources Ltd
630,TECK,33.62,29.55,2010-07-02,Teck Resources Ltd
631,TECK,39.62,34.91,2010-05-07,Teck Resources Ltd
632,TECK,44.07,39.22,2010-04-30,Teck Resources Ltd
633,TECK,36.91,32.82,2010-01-29,Teck Resources Ltd
634,TECK,33.3,28.92,2009-10-30,Teck Resources Ltd
635,TECK,13.65,12.1,2009-05-15,Teck Resources Ltd
636,TECK,3.64,3.05,2009-02-20,Teck Resources Ltd
637,TECK,4.48,4.01,2009-02-13,Teck Resources Ltd
638,TECK,4.62,3.82,2009-01-30,Teck Resources Ltd
639,TECK,5.65,4.67,2009-01-16,Teck Resources Ltd
640,TECK,4.85,4.31,2008-12-26,Teck Resources Ltd
641,TECK,4.71,3.08,2008-12-05,Teck Resources Ltd
642,TECK,5.2,3.58,2008-11-21,Teck Resources Ltd
643,TECK,10.33,5.25,2008-11-14,Teck Resources Ltd
644,TECK,14.21,9.58,2008-10-24,Teck Resources Ltd
645,TECK,19.57,14.31,2008-10-10,Teck Resources Ltd
646,TECK,30.7,21.34,2008-10-03,Teck Resources Ltd
647,TECK,43.41,38.6,2008-08-08,Teck Resources Ltd
648,TECK,42.51,37.56,2008-03-20,Teck Resources Ltd
649,TECK,33.78,29.57,2008-01-18,Teck Resources Ltd
650,TECK,39.99,35.25,2007-12-14,Teck Resources Ltd
651,TECK,49.57,43.57,2007-07-27,Teck Resources Ltd
652,TECK,83.37,42.64,2007-05-11,Teck Resources Ltd
653,TECK,37.06,31.32,2005-04-15,Teck Resources Ltd
654,TECK,31.07,26.78,2005-01-07,Teck Resources Ltd
655,TECK,8.37,6.66,2002-08-09,Teck Resources Ltd
656,TECK,7.9,7.0,2002-07-26,Teck Resources Ltd
657,BKK,11.55,10.14,2008-12-26,Blackrock Municipal 2020 Term Trust
658,BKK,12.1,10.2701,2008-12-05,Blackrock Municipal 2020 Term Trust
659,BKK,11.59,9.75,2008-11-21,Blackrock Municipal 2020 Term Trust
660,BKK,12.37,9.1518,2008-10-10,Blackrock Municipal 2020 Term Trust
661,ORAN,21.69,19.21,2010-05-07,Orange
662,ORAN,28.06,23.82,2008-10-24,Orange
663,ORAN,27.06,23.07,2008-10-10,Orange
664,ORAN,26.3,23.63,2006-01-13,Orange
665,ORAN,26.08,23.04,2003-02-21,Orange
666,ORAN,10.08,8.26,2002-09-20,Orange
667,ORAN,14.96,12.73,2002-08-30,Orange
668,ORAN,10.5,9.38,2002-06-28,Orange
669,ORAN,15.71,11.7,2002-06-21,Orange
670,ORAN,18.85,16.89,2002-06-07,Orange
671,ORAN,21.26,18.81,2002-05-10,Orange
672,ORAN,25.57,21.09,2002-05-03,Orange
673,ORAN,29.6,26.58,2002-02-15,Orange
674,ORAN,45.1,40.13,2001-11-23,Orange
675,ORAN,29.5,26.05,2001-09-07,Orange
676,ORAN,36.88,32.95,2001-08-31,Orange
677,ORAN,45.7,41.01,2001-08-10,Orange
678,ORAN,76.25,60.5,2001-02-16,Orange
679,ORAN,85.85,76.2,2001-02-09,Orange
680,ORAN,95.63,84.13,2000-12-01,Orange
681,ORAN,103.6,92.38,2000-11-10,Orange
682,ORAN,130.6,115.0,2000-09-08,Orange
683,ORAN,142.1,123.0,2000-05-19,Orange
684,ORAN,172.8,140.1,2000-04-14,Orange
685,EXG,10.18,9.02,2011-08-05,Eaton Vance Tax-Managed Global Diversified Equity Income Fund
686,EXG,11.48,10.03,2010-05-21,Eaton Vance Tax-Managed Global Diversified Equity Income Fund
687,EXG,12.2,10.93,2010-05-07,Eaton Vance Tax-Managed Global Diversified Equity Income Fund
688,EXG,9.81,8.24,2009-02-20,Eaton Vance Tax-Managed Global Diversified Equity Income Fund
689,EXG,9.34,7.13,2008-11-21,Eaton Vance Tax-Managed Global Diversified Equity Income Fund
690,EXG,10.58,9.34,2008-11-14,Eaton Vance Tax-Managed Global Diversified Equity Income Fund
691,EXG,10.61,8.15,2008-10-10,Eaton Vance Tax-Managed Global Diversified Equity Income Fund
692,EXG,14.13,12.66,2008-09-12,Eaton Vance Tax-Managed Global Diversified Equity Income Fund
693,ROK,58.285,52.29,2011-09-23,"Rockwell Automation, Inc."
694,ROK,65.52,53.66,2011-08-19,"Rockwell Automation, Inc."
695,ROK,73.12,62.47,2011-08-05,"Rockwell Automation, Inc."
696,ROK,81.87,71.76,2011-07-29,"Rockwell Automation, Inc."
697,ROK,59.44,53.45,2010-05-21,"Rockwell Automation, Inc."
698,ROK,27.86,22.87,2008-10-24,"Rockwell Automation, Inc."
699,ROK,32.0,25.71,2008-10-10,"Rockwell Automation, Inc."
700,ROK,36.71,32.77,2008-10-03,"Rockwell Automation, Inc."
701,ROK,52.67,43.92,2008-06-27,"Rockwell Automation, Inc."
702,ROK,55.36,46.23,2005-04-29,"Rockwell Automation, Inc."
703,ROK,57.6,51.48,2005-04-15,"Rockwell Automation, Inc."
704,ROK,15.5,12.2,2001-09-21,"Rockwell Automation, Inc."
705,ROK,16.95,15.07,2001-07-06,"Rockwell Automation, Inc."
706,ROK,47.62,42.2,2001-03-16,"Rockwell Automation, Inc."
707,ROK,33.5,28.5,2000-09-22,"Rockwell Automation, Inc."
708,ROK,38.0,33.38,2000-06-23,"Rockwell Automation, Inc."
709,ROK,45.88,39.25,2000-03-10,"Rockwell Automation, Inc."
710,NUE,39.5,34.95,2011-08-05,Nucor Corporation
711,NUE,40.55,33.65,2009-02-27,Nucor Corporation
712,NUE,32.05,28.28,2008-11-21,Nucor Corporation
713,NUE,36.61,32.73,2008-11-14,Nucor Corporation
714,NUE,39.94,34.79,2008-11-07,Nucor Corporation
715,NUE,42.99,34.75,2008-10-03,Nucor Corporation
716,NUE,51.01,44.36,2008-09-26,Nucor Corporation
717,NUE,65.5,58.55,2008-07-18,Nucor Corporation
718,NUE,75.5,62.54,2008-07-03,Nucor Corporation
719,NUE,82.79,72.26,2008-05-23,Nucor Corporation
720,NUE,60.43,51.81,2007-07-27,Nucor Corporation
721,NUE,65.5,58.74,2007-03-02,Nucor Corporation
722,NUE,111.76,53.9,2006-06-02,Nucor Corporation
723,NUE,53.83,46.5,2005-06-24,Nucor Corporation
724,NUE,53.4,47.96,2005-05-13,Nucor Corporation
725,NUE,55.27,48.79,2005-04-15,Nucor Corporation
726,NUE,88.6,40.17,2004-10-22,Nucor Corporation
727,NUE,66.03,59.4,2004-04-30,Nucor Corporation
728,NUE,50.8,45.31,2002-12-06,Nucor Corporation
729,NUE,48.99,39.76,2002-09-27,Nucor Corporation
730,NUE,62.05,55.2,2002-07-19,Nucor Corporation
731,NUE,42.0,35.54,2001-09-21,Nucor Corporation
732,NUE,46.92,41.78,2001-03-16,Nucor Corporation
733,NUE,34.5,30.31,2000-09-22,Nucor Corporation
734,FDX,74.99,67.3,2011-09-23,FedEx Corporation
735,FDX,42.41,35.76,2009-03-06,FedEx Corporation
736,FDX,75.2,61.34,2008-12-12,FedEx Corporation
737,FDX,63.22,56.81,2008-10-24,FedEx Corporation
738,FDX,70.0,62.55,2008-10-17,FedEx Corporation
739,FDX,76.27,68.36,2008-10-10,FedEx Corporation
740,FDX,47.15,39.2,2000-12-15,FedEx Corporation
741,IT,36.44,32.19,2011-08-19,"Gartner, Inc."
742,IT,13.89,11.72,2009-02-06,"Gartner, Inc."
743,IT,18.35,16.29,2009-01-09,"Gartner, Inc."
744,IT,17.71,15.78,2008-11-14,"Gartner, Inc."
745,IT,18.37,16.22,2008-10-24,"Gartner, Inc."
746,IT,23.5,19.72,2008-10-03,"Gartner, Inc."
747,IT,26.67,23.78,2008-09-12,"Gartner, Inc."
748,IT,17.83,15.98,2008-01-04,"Gartner, Inc."
749,IT,18.8,16.38,2007-12-14,"Gartner, Inc."
750,IT,22.06,19.33,2007-11-09,"Gartner, Inc."
751,IT,25.73,21.42,2007-11-02,"Gartner, Inc."
752,IT,11.21,9.48,2005-02-04,"Gartner, Inc."
753,IT,8.69,7.77,2003-02-07,"Gartner, Inc."
754,IT,10.43,9.05,2002-12-13,"Gartner, Inc."
755,IT,8.0,6.75,2002-10-04,"Gartner, Inc."
756,IT,13.2,11.6,2002-04-26,"Gartner, Inc."
757,IT,6.84,6.0,2001-04-06,"Gartner, Inc."
758,IT,7.5,6.5,2001-03-16,"Gartner, Inc."
759,IT,8.25,7.0,2000-12-15,"Gartner, Inc."
760,IT,15.88,13.0,2000-04-14,"Gartner, Inc."
761,IT,21.25,15.75,2000-03-31,"Gartner, Inc."
762,ABEV,127.75,26.21,2010-12-31,Ambev S.A.
763,ABEV,98.9,88.08,2010-07-02,Ambev S.A.
764,ABEV,40.0,30.5,2008-10-24,Ambev S.A.
765,ABEV,39.48,34.05,2008-10-10,Ambev S.A.
766,ABEV,68.41,56.92,2007-08-17,Ambev S.A.
767,ABEV,42.0,22.0,2005-06-10,Ambev S.A.
768,ABEV,14.0,11.93,2003-02-28,Ambev S.A.
769,ABEV,14.3,12.8,2002-07-26,Ambev S.A.
770,ABEV,14.1,12.5,2002-07-05,Ambev S.A.
771,ABEV,16.0,14.1,2002-06-21,Ambev S.A.
772,ABEV,15.0,13.5,2001-09-28,Ambev S.A.
773,ABEV,26.0,23.0,2001-02-16,Ambev S.A.
774,AWF,14.31,12.74,2010-05-07,Alliance World Dollar Government Fund II
775,AWF,8.84,7.67,2009-02-20,Alliance World Dollar Government Fund II
776,AWF,7.05,5.9699,2008-11-21,Alliance World Dollar Government Fund II
777,AWF,8.67,7.38,2008-11-14,Alliance World Dollar Government Fund II
778,AWF,8.42,7.4899,2008-10-24,Alliance World Dollar Government Fund II
779,AWF,8.7,6.81,2008-10-10,Alliance World Dollar Government Fund II
780,AWF,10.55,9.35,2001-07-13,Alliance World Dollar Government Fund II
781,DTF,11.39,9.037,2008-10-10,"Duff & Phelps Utilities Tax-Free Income, Inc."
782,EME,69.41,61.94,2017-02-24,"EMCOR Group, Inc."
783,EME,23.87,20.8,2011-08-19,"EMCOR Group, Inc."
784,EME,28.21,24.65,2011-08-05,"EMCOR Group, Inc."
785,EME,28.68,25.46,2010-05-07,"EMCOR Group, Inc."
786,EME,19.2,15.41,2009-02-27,"EMCOR Group, Inc."
787,EME,23.22,20.02,2009-01-09,"EMCOR Group, Inc."
788,EME,16.84,13.8,2008-11-14,"EMCOR Group, Inc."
789,EME,20.01,16.33,2008-10-24,"EMCOR Group, Inc."
790,EME,22.05,17.92,2008-10-10,"EMCOR Group, Inc."
791,EME,27.18,22.78,2008-10-03,"EMCOR Group, Inc."
792,EME,24.38,20.72,2008-01-04,"EMCOR Group, Inc."
793,EME,32.16,28.5,2007-11-09,"EMCOR Group, Inc."
794,EME,32.51,28.22,2007-08-17,"EMCOR Group, Inc."
795,EME,75.4,37.97,2007-07-13,"EMCOR Group, Inc."
796,EME,41.55,34.79,2003-10-03,"EMCOR Group, Inc."
797,EME,48.4,41.7,2003-07-25,"EMCOR Group, Inc."
798,EME,47.75,41.7,2001-12-14,"EMCOR Group, Inc."
799,EME,36.49,31.9,2001-09-21,"EMCOR Group, Inc."
800,EME,44.4,37.55,2001-06-15,"EMCOR Group, Inc."
801,EME,24.06,21.31,2000-06-23,"EMCOR Group, Inc."
802,EME,21.69,18.75,2000-04-14,"EMCOR Group, Inc."
803,EME,21.69,18.75,2000-03-10,"EMCOR Group, Inc."
804,PQ,1.92,1.68,2017-10-20,"PetroQuest Energy, Inc."
805,PQ,2.24,1.89,2017-08-04,"PetroQuest Energy, Inc."
806,PQ,2.2,1.77,2017-06-23,"PetroQuest Energy, Inc."
807,PQ,4.0,3.06,2017-03-10,"PetroQuest Energy, Inc."
808,PQ,4.6,3.88,2017-02-24,"PetroQuest Energy, Inc."
809,PQ,4.45,3.84,2016-12-16,"PetroQuest Energy, Inc."
810,PQ,3.75,2.88,2016-11-04,"PetroQuest Energy, Inc."
811,PQ,4.26,3.78,2016-10-28,"PetroQuest Energy, Inc."
812,PQ,2.02,1.77,2016-08-12,"PetroQuest Energy, Inc."
813,PQ,3.2,2.0,2016-08-05,"PetroQuest Energy, Inc."
814,PQ,0.9,0.7911,2016-04-29,"PetroQuest Energy, Inc."
815,PQ,0.62,0.53,2016-03-24,"PetroQuest Energy, Inc."
816,PQ,0.515,0.45,2016-02-26,"PetroQuest Energy, Inc."
817,PQ,0.55,0.4941,2016-02-19,"PetroQuest Energy, Inc."
818,PQ,0.479,0.3701,2016-01-08,"PetroQuest Energy, Inc."
819,PQ,0.5208,0.33,2015-12-18,"PetroQuest Energy, Inc."
